"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
683,"France","Female",36,1,0,2,1,1,168035.52,0
605,"France","Female",34,8,0,2,0,0,121189.3,0
652,"Germany","Male",43,2,166527.88,2,1,0,146007.7,1
741,"France","Male",41,3,0,2,1,1,163558.26,0
592,"France","Female",24,8,87541.06,1,1,1,199689.65,0
520,"Spain","Male",43,7,141528.88,1,1,1,36202.74,0
637,"France","Male",34,9,0,2,1,1,51454.06,0
678,"France","Female",34,8,0,2,1,1,173511.72,0
671,"France","Male",45,7,0,2,1,0,145700.22,0
773,"France","Male",35,4,135927.55,1,1,1,62820.98,0
718,"Germany","Male",57,4,128743.8,3,1,0,137784.25,1
686,"France","Male",37,7,0,2,1,1,123825.65,0
627,"France","Female",41,5,108289.28,1,1,1,173486.38,0
619,"Spain","Male",26,3,0,2,1,1,170968.99,0
790,"France","Female",29,6,137592.19,1,1,1,88920.68,0
648,"France","Female",41,2,0,2,1,0,54724.51,0
673,"France","Female",54,8,133444.97,1,1,0,5708.19,1
512,"France","Male",29,7,0,2,1,0,44384.57,0
567,"Spain","Male",36,9,0,2,1,1,176712.59,0
745,"Germany","Male",37,1,111093.85,1,1,0,182266.01,0
711,"Germany","Female",42,0,81818.49,1,1,0,142516.35,1
749,"France","Male",32,6,0,2,1,1,187551.24,0
676,"Spain","Male",36,1,0,2,1,1,55119.53,0
584,"Germany","Female",45,7,130575.26,1,1,0,193502.9,1
609,"France","Female",29,7,0,2,0,1,153469.73,0
694,"France","Male",30,1,0,2,1,1,75563.25,0
617,"France","Male",28,2,0,2,1,1,7597.83,0
527,"France","Male",37,4,0,2,1,0,163563.07,0
598,"France","Female",31,4,0,1,1,0,74586.24,1
663,"Spain","Male",41,5,0,2,1,1,62634.94,0
701,"France","Male",41,1,0,1,1,0,178106.83,0
561,"Germany","Female",29,2,146466.76,2,1,0,79555.12,0
572,"Spain","Male",39,3,121207.31,1,0,0,151657.19,0
710,"France","Female",59,7,164450.61,1,0,1,131733.59,1
602,"Spain","Female",31,5,0,2,1,1,27472.13,0
656,"Germany","Female",55,6,98645.03,1,1,1,158853.08,1
573,"France","Male",62,7,0,2,1,0,157059.09,0
769,"France","Female",27,5,123675.69,1,1,0,187888.16,0
597,"France","Male",35,9,0,2,1,0,157097.09,0
700,"Spain","Female",28,6,99705.69,1,0,0,146723.72,0
597,"France","Female",47,0,0,2,1,0,57320.92,1
624,"Spain","Male",38,8,0,2,1,1,175750.02,0
773,"France","Male",42,6,0,1,0,1,88604.89,0
716,"France","Male",34,4,0,2,1,1,158036.19,0
652,"Spain","Female",45,8,0,2,1,0,145765.83,1
734,"France","Female",54,3,0,1,1,1,130805.54,0
603,"France","Male",41,3,0,2,0,1,46971.36,0
753,"France","Male",42,5,0,1,1,0,82820.85,1
706,"Germany","Male",52,7,157960.49,1,0,1,171021.44,1
587,"Germany","Female",36,6,137583.04,1,1,0,5791.85,0
742,"Germany","Female",33,6,111905.43,1,1,1,118913.53,0
807,"Spain","Male",32,5,0,2,1,0,52301.15,0
588,"Germany","Male",52,1,103023.26,2,1,0,58879.31,1
605,"France","Female",41,6,0,1,1,1,84416.84,1
648,"Spain","Male",40,8,103023.26,1,1,1,94811.85,0
850,"France","Female",52,4,99340.21,1,1,0,176884.74,1
554,"Spain","Male",32,3,139930.22,1,0,0,176778.31,0
707,"France","Female",36,4,0,2,0,0,158958.9,0
653,"France","Female",33,2,0,2,1,0,184524.65,0
689,"France","Male",49,2,0,2,1,1,49872.33,0
677,"France","Female",43,3,133214.88,2,1,1,95936.84,1
850,"France","Female",50,0,0,2,1,0,1099.95,1
806,"Germany","Male",31,3,155739.76,1,0,1,62449.07,0
735,"France","Female",43,7,0,1,1,0,93898.34,1
575,"Spain","Male",22,6,161628.66,1,0,0,91482.5,0
662,"France","Male",37,2,0,2,1,0,120165.53,0
722,"France","Female",32,6,0,2,0,0,45206.57,0
706,"France","Female",42,9,0,2,1,0,154460.97,0
677,"Germany","Female",26,3,97720.35,2,1,0,170950.58,0
711,"France","Female",39,9,112935.07,1,1,1,56580.63,0
676,"France","Male",36,3,0,2,1,0,171086.63,0
738,"Germany","Male",49,4,123783.25,1,1,0,92915.84,1
526,"France","Male",56,4,115309.75,1,1,1,93769.89,1
850,"France","Female",38,4,0,2,1,0,166429.7,0
679,"France","Male",40,8,0,2,1,0,86306.75,0
521,"Germany","Female",36,1,115463.16,2,1,1,180427.24,0
676,"Germany","Male",32,7,109052.04,1,1,1,123086.09,0
564,"Germany","Female",47,5,115414.19,1,1,1,170528.63,1
658,"France","Male",31,8,0,2,0,0,96885.19,0
653,"France","Male",41,7,0,2,1,1,168521.12,0
678,"France","Female",39,1,0,2,1,1,124411.08,1
559,"France","Female",38,2,145874.35,1,1,0,56311.39,0
677,"France","Male",49,3,131778.66,3,1,1,106977.8,1
686,"Spain","Female",30,10,0,2,1,1,121232.51,0
562,"France","Female",51,5,87140.85,1,1,0,39351.64,1
666,"France","Female",38,2,0,2,0,1,180591.32,0
582,"France","Male",69,7,0,2,1,1,167964.41,0
783,"Germany","Female",52,3,127539.3,2,1,1,96590.39,1
679,"France","Female",34,6,0,2,1,0,45261.47,0
723,"Spain","Female",38,3,0,2,1,0,820.46,0
725,"Spain","Male",30,7,0,1,1,0,59890.29,0
667,"Germany","Female",41,7,151955.65,1,1,0,90877.66,1
616,"France","Female",32,0,0,2,1,1,88866.67,0
624,"France","Female",19,2,0,2,1,0,171340.08,0
828,"France","Male",31,9,0,1,1,0,164257.37,1
559,"Germany","Female",38,2,122314.5,1,0,0,163534.75,0
605,"Germany","Female",32,8,117891.32,2,1,1,175399.14,1
718,"France","Female",42,6,108749.68,1,1,0,78899.03,1
627,"France","Female",20,2,0,2,1,0,156476.47,0
597,"Spain","Female",27,3,0,2,1,1,59679.9,0
662,"Spain","Male",42,6,105021.28,1,1,0,48242.38,1
678,"Germany","Female",48,1,144893.07,1,1,0,126535.57,1
662,"Spain","Male",42,2,0,2,1,0,189678.7,0
684,"Spain","Female",45,3,114779.35,2,1,1,129964.2,1
709,"Germany","Female",34,1,138847.1,1,1,0,143681.61,0
551,"France","Female",38,2,0,2,1,1,181204.5,0
636,"Germany","Female",33,1,132512.26,1,1,0,107429.71,0
781,"Spain","Female",43,9,0,2,1,1,142903.44,0
814,"France","Female",31,6,87772.52,1,1,1,188516.45,0
533,"France","Female",43,2,0,1,0,1,73669.94,1
613,"Germany","Female",37,9,142566.72,2,1,1,174039.9,0
676,"France","Male",37,6,122452.26,1,1,0,163598.25,0
676,"France","Male",37,8,0,2,1,1,92220.12,0
676,"Germany","Female",36,1,171740.69,1,1,1,130553.47,0
678,"France","Female",41,0,0,1,0,0,83342.73,0
652,"Germany","Male",34,4,97541.24,1,1,0,136028.51,0
644,"France","Female",39,1,132865.56,1,1,0,133146.03,1
708,"France","Male",43,4,0,2,0,1,152996.41,1
581,"France","Male",29,6,150685.79,1,1,0,185211.28,0
707,"France","Male",40,8,0,2,1,0,95710.74,0
595,"France","Male",37,1,0,2,1,1,607.17,0
543,"France","Male",43,4,0,2,1,1,102941.51,0
587,"France","Male",37,3,0,2,1,0,79577.39,0
567,"France","Female",38,5,0,2,1,1,180598.28,0
843,"France","Female",49,8,0,2,1,1,140201.21,0
538,"France","Female",40,4,80380.24,1,1,0,119216.46,0
609,"Spain","Male",39,4,0,2,1,1,60778.17,0
545,"France","Male",50,4,0,1,0,0,52035.29,1
735,"France","Male",44,5,0,2,1,0,84972.9,0
567,"France","Male",35,6,115335.32,1,1,1,143783.38,1
721,"Spain","Female",33,4,0,2,1,1,183490.96,0
586,"Germany","Male",25,1,137649.47,1,1,1,110142.34,0
775,"Spain","Female",46,7,69311.16,1,1,0,105983.09,0
517,"France","Male",34,9,142147.32,1,0,0,39488.04,0
649,"France","Male",58,1,0,2,1,1,142538.31,0
778,"France","Female",31,5,0,1,1,0,49826.68,0
721,"France","Male",37,2,0,2,1,0,121402.53,0
745,"Germany","Male",41,10,141806,1,1,0,179913.87,0
758,"Spain","Female",37,9,141099.43,1,1,0,45978.39,0
558,"France","Male",44,4,152812.75,2,1,0,46635.48,0
663,"Germany","Female",31,6,94684.27,2,1,1,93524.22,0
662,"Spain","Male",31,9,0,1,1,1,139418.09,0
605,"France","Female",28,7,0,2,1,1,90107.23,0
688,"France","Male",26,1,0,1,1,0,104435.94,0
575,"France","Male",36,7,161627.88,2,1,1,102021.43,0
730,"Spain","Female",41,1,0,2,0,1,193650.16,1
755,"Germany","Female",38,8,117022.92,2,1,1,172668.57,0
682,"France","Male",31,4,0,1,0,0,143931.99,1
850,"Spain","Male",33,3,0,2,0,0,117834.92,0
594,"France","Male",23,1,0,2,1,1,141449.86,0
679,"Germany","Female",29,9,121326.42,1,1,0,155700.15,0
579,"Germany","Male",31,1,90547.48,2,1,1,18800.13,0
667,"France","Female",38,1,97133.92,1,0,0,113316.77,0
659,"France","Female",42,7,84477.33,2,1,0,56905.38,1
573,"France","Male",37,8,0,2,1,1,138350.94,0
577,"Germany","Female",39,8,167023.74,2,0,1,133535.55,0
659,"France","Male",35,2,0,2,1,1,1528.4,0
668,"France","Male",46,9,101744.84,1,1,1,49713.88,0
599,"France","Male",42,5,0,1,1,0,180932.46,1
675,"France","Male",22,2,0,2,1,0,161802.82,0
584,"France","Male",33,3,0,2,1,1,59103.13,0
719,"Spain","Male",36,3,133658.24,1,1,1,106837.06,0
564,"France","Female",39,8,0,2,0,0,143665.44,0
613,"France","Female",46,3,146050.98,3,1,1,131312.92,1
651,"France","Male",37,4,0,3,1,1,81422.78,1
626,"France","Female",55,1,128509.81,1,1,0,115288.24,1
593,"France","Male",40,0,0,1,0,1,155155.25,0
638,"France","Female",28,3,0,2,1,0,142917.54,0
563,"France","Female",40,5,0,2,1,0,172096.08,1
674,"France","Female",35,10,171137.62,1,1,0,184954.11,1
582,"Spain","Female",35,5,0,2,1,0,64511.44,0
755,"France","Male",40,7,0,2,1,0,49424.6,0
651,"Germany","Male",33,5,97951.6,2,1,0,106095.79,0
637,"Germany","Male",44,3,137555.34,1,0,1,4777.23,1
708,"France","Male",38,9,0,2,0,1,104889.3,0
669,"Spain","Male",35,7,0,2,1,1,130755.2,0
590,"France","Female",39,4,0,2,1,0,121846.81,1
460,"Germany","Male",51,9,129901.21,1,1,0,26025.6,1
711,"Spain","Male",50,3,0,3,0,1,16392.72,1
689,"France","Female",28,1,0,2,1,1,192449.02,0
516,"France","Male",35,6,0,2,1,0,167621.18,0
605,"France","Male",67,5,91902.56,1,1,1,19971.99,0
684,"France","Male",40,2,0,2,1,1,26019.48,0
510,"France","Male",31,0,0,2,0,1,33099.41,0
758,"France","Male",31,4,0,2,1,0,116511.07,0
579,"Spain","Male",35,1,0,1,1,0,97734.3,1
438,"Spain","Male",36,6,0,1,0,1,84927.42,1
644,"Germany","Female",22,6,133874.38,1,1,1,85422.34,1
648,"Germany","Male",32,3,143631.28,1,1,0,95870.93,0
623,"France","Female",41,6,100606.02,1,0,0,139048,0
682,"Germany","Male",50,5,116585.97,1,0,1,137510.41,1
652,"France","Male",32,6,151762.74,2,1,1,121053.19,0
633,"Spain","Female",33,2,76595.95,1,0,0,178342.63,0
559,"Germany","Female",42,8,100047.33,1,0,1,93429.95,0
757,"Spain","Male",46,0,0,1,1,0,28707.99,1
528,"Germany","Male",39,2,131286.46,2,1,1,59093.39,0
712,"Spain","Male",64,8,0,1,1,1,75850.97,0
479,"France","Female",38,10,0,2,0,1,116547.76,0
597,"France","Male",28,4,0,2,1,0,97921.81,0
757,"France","Female",35,7,0,2,1,0,88814.41,0
657,"France","Male",37,3,82500.28,1,1,1,115260.72,0
695,"Germany","Male",29,1,103716.51,1,0,0,52320.31,0
653,"France","Female",36,6,0,2,0,0,83058.25,0
722,"France","Female",33,5,0,1,1,1,71756.64,0
643,"Spain","Male",32,7,0,2,1,1,118059.19,0
603,"France","Female",29,9,131287.36,1,1,1,54474.72,0
559,"France","Male",31,8,0,2,1,1,175821.02,0
603,"France","Male",28,4,0,2,0,1,5597.94,0
663,"Spain","Male",38,5,186825.57,2,1,0,93739.71,0
616,"Germany","Male",31,0,101231.77,2,1,0,148814.54,0
614,"France","Female",33,2,122917.69,1,1,0,58855.85,0
635,"France","Female",54,5,0,2,0,1,122949.71,0
638,"France","Male",64,7,0,2,1,1,56323.21,0
619,"Spain","Male",38,8,122552.51,1,1,1,71139.31,0
725,"France","Male",29,5,0,2,1,1,172576.87,0
642,"France","Male",26,1,138023.79,2,0,1,117060.2,0
679,"Spain","Male",32,8,0,2,1,0,142274.01,0
568,"France","Male",49,7,0,1,1,0,141896.74,1
611,"Germany","Female",44,4,138843.7,1,1,0,142917.54,1
741,"France","Male",39,1,166833.82,2,1,1,102925.15,0
510,"France","Male",42,4,75990.97,1,1,0,167564.82,1
546,"Spain","Female",41,3,85660.96,3,0,0,134778.01,1
652,"France","Male",37,3,0,2,1,1,61936.6,0
620,"Germany","Male",53,7,89814.47,1,0,0,71359.92,1
685,"Spain","Female",45,5,0,2,1,0,152783.98,0
670,"Spain","Male",42,1,97792.21,1,0,0,120225.62,0
652,"France","Female",40,3,0,2,1,0,172501.38,0
635,"France","Female",27,8,127471.56,1,1,1,152916.05,0
673,"France","Male",30,5,64097.75,1,1,1,77783.35,0
584,"Spain","Female",37,2,0,2,1,1,55893.37,0
624,"France","Male",38,5,0,2,1,1,80190.36,0
652,"France","Male",28,6,0,2,1,1,51364.41,0
548,"France","Female",39,1,90217.07,1,1,0,191395.88,0
585,"France","Female",21,4,0,1,1,0,183572.39,0
684,"Spain","Male",37,8,0,1,1,1,115733.48,0
753,"France","Male",60,1,0,1,1,1,137791.41,1
596,"Spain","Female",51,4,0,2,1,1,172516.54,0
466,"Germany","Male",39,8,139480.18,2,0,0,61636.22,0
749,"Spain","Female",39,1,0,2,1,0,53420.53,0
439,"Spain","Female",37,2,131283.96,1,1,0,48226.4,0
696,"France","Male",42,8,0,2,1,0,109742.55,0
667,"France","Male",67,7,0,1,1,1,54191.38,0
751,"France","Male",33,7,0,1,1,0,94711.73,0
686,"Germany","Male",28,2,93569.86,2,0,1,823.96,0
714,"France","Male",32,8,0,2,1,0,56905.38,0
679,"France","Female",44,7,0,1,0,1,82549.94,1
615,"France","Male",33,3,137657.25,2,1,1,171657.57,1
648,"Germany","Female",43,3,148061.89,1,1,0,86490.09,1
850,"Spain","Male",44,2,0,2,1,0,183617.32,0
696,"Germany","Female",28,6,117866.92,1,1,0,79071.89,0
719,"Germany","Male",56,2,173557,1,1,0,125870.79,1
590,"France","Female",44,4,0,2,1,1,93820.49,0
720,"France","Male",29,0,95984.21,1,1,1,45570.84,0
850,"France","Male",62,3,88294.6,1,0,1,75585.48,0
635,"France","Male",44,6,86055.17,1,1,0,77500.81,1
582,"Spain","Male",31,6,0,2,1,0,70526,0
581,"Germany","Male",38,6,131778.66,2,1,1,107876.2,0
571,"Spain","Male",32,1,134794.02,1,1,0,56971.41,0
629,"France","Female",44,7,108732.95,1,1,0,168034.89,1
695,"France","Male",43,5,0,2,1,1,170870.43,0
677,"France","Female",28,5,134498.54,1,1,1,161519.66,0
550,"Spain","Female",59,2,0,2,1,1,89972.25,0
674,"France","Male",30,4,0,2,1,0,30375.18,0
607,"France","Female",45,7,0,2,0,1,113051.57,0
421,"Germany","Female",29,4,122325.58,1,1,0,79812.77,1
726,"Germany","Male",43,2,113033.9,1,1,0,54865.92,1
694,"France","Male",57,1,0,2,1,1,143583.8,0
738,"Spain","Male",32,6,154485.74,1,1,0,132475.76,0
575,"Spain","Female",39,7,107714.65,1,1,0,107955.4,0
712,"France","Female",36,6,0,2,1,0,78898.75,0
698,"France","Female",33,5,0,2,1,1,96498.14,0
684,"France","Male",38,10,0,2,0,0,182624.93,0
598,"France","Male",34,7,0,2,0,1,104930.46,0
516,"France","Male",35,5,0,2,0,0,113046.55,0
704,"France","Male",31,5,132084.66,3,1,1,54474.48,0
605,"France","Male",30,6,0,2,1,1,102233.73,0
717,"Germany","Female",43,0,88302.65,2,1,1,96658.26,0
765,"Spain","Female",37,4,95859.71,1,1,0,66561.79,0
641,"France","Male",27,8,0,2,1,0,137936.43,0
674,"Germany","Male",43,8,85957.88,1,1,0,8757.39,0
798,"Germany","Male",47,3,114421.55,1,1,0,79775.19,1
654,"France","Male",31,9,121455.65,1,1,0,190068.53,1
762,"France","Male",37,6,0,1,0,0,56897.1,1
742,"France","Female",47,7,0,2,0,0,171045.43,0
594,"Germany","Male",34,3,113949.84,1,1,1,81428.1,0
750,"Spain","Female",35,7,119565.92,1,1,0,87067.73,0
705,"France","Female",24,1,0,2,0,0,66462.79,0
699,"France","Male",28,6,0,2,0,1,160968.03,0
697,"Germany","Male",30,5,117899.95,2,0,0,183736.04,0
602,"France","Male",45,6,132762.9,1,1,0,126551.65,0
663,"Spain","Female",32,4,156812.71,1,0,1,94878.54,0
724,"France","Female",26,9,0,2,1,0,142323.66,0
526,"France","Female",39,3,0,1,1,1,91562.84,1
730,"France","Male",62,2,0,1,1,1,162889.1,0
723,"Spain","Male",41,2,0,1,0,1,180862.26,1
678,"Spain","Female",29,2,129731.64,1,1,0,53353.18,1
664,"Spain","Male",57,2,0,2,1,0,15304.08,0
769,"Spain","Female",25,7,0,2,1,1,82222.84,0
659,"France","Female",43,7,0,2,1,0,79495.01,0
531,"France","Male",38,3,80964.11,2,1,0,74800.99,1
710,"Germany","Female",38,9,120530.34,1,1,1,166586.99,0
563,"Spain","Male",40,2,99162.29,1,1,1,22512.44,0
697,"Spain","Male",40,7,0,2,1,1,140856.97,0
649,"France","Female",45,7,0,1,1,0,183566.85,1
663,"Spain","Female",59,1,0,1,0,1,130260.11,0
561,"Spain","Male",46,3,0,2,1,0,177740.58,0
579,"France","Male",23,9,86102.27,1,1,0,180134.88,1
678,"France","Male",41,8,0,1,0,1,170886.77,1
593,"France","Male",35,8,0,2,1,1,93835.47,0
696,"Spain","Female",36,6,0,2,1,1,82298.59,0
667,"France","Male",38,8,92526.15,1,0,1,163327.27,0
657,"France","Male",37,8,0,2,0,1,123866.28,0
738,"Germany","Female",37,1,122314.1,1,1,0,81251.06,0
718,"France","Female",25,0,0,2,0,0,30380.12,0
850,"France","Female",36,4,0,2,1,0,7824.31,0
732,"France","Female",29,10,0,3,0,0,134851.12,1
661,"Germany","Male",31,6,128398.65,2,1,1,52411.01,0
591,"Spain","Male",48,2,0,2,1,1,93846.67,0
727,"France","Male",36,1,0,2,1,0,71173.6,0
771,"Spain","Female",41,5,0,2,1,0,171922.72,0
555,"France","Male",55,5,0,2,0,1,117507.11,0
718,"France","Female",44,6,0,2,1,0,91981.85,1
655,"Spain","Female",34,4,109783.69,2,1,1,134034.32,0
628,"Spain","Female",35,4,0,2,1,1,92727.49,0
684,"France","Female",37,5,0,2,1,0,19998.31,0
583,"France","Female",38,2,0,2,1,1,126475.79,0
547,"France","Female",48,3,0,1,0,0,125870.5,0
807,"France","Female",61,5,0,1,0,0,96657.96,1
546,"France","Female",39,4,85660.96,1,0,0,134778.01,0
562,"France","Female",40,1,123428.07,1,1,0,170980.39,0
543,"Germany","Female",36,3,114548.75,1,1,0,56975.8,0
705,"Spain","Male",35,2,0,2,1,0,62688.55,0
516,"France","Male",69,2,0,2,1,1,179834.45,0
768,"Germany","Female",45,4,138878.81,1,1,1,101240.08,0
835,"Germany","Male",18,4,142872.36,1,1,1,117632.63,0
726,"Spain","Male",39,2,0,2,1,0,195192.4,0
850,"France","Male",26,4,0,1,1,1,92797.54,0
645,"Germany","Male",40,4,115888.04,1,1,1,117349.19,1
771,"France","Male",33,5,96776.49,1,1,0,19324.5,0
773,"France","Female",43,4,0,2,1,0,113483.96,0
552,"Spain","Male",39,9,132876.08,1,1,0,147523.04,0
821,"Spain","Male",38,7,0,2,1,0,136859.55,0
679,"Germany","Male",42,1,130463.55,2,0,1,37341.17,1
509,"France","Female",42,5,0,2,1,1,152417.79,0
684,"France","Male",40,7,0,2,1,0,143954.99,0
690,"Spain","Female",30,4,106261.63,1,0,0,152698.58,0
749,"France","Male",35,8,0,2,1,1,74850.25,0
735,"Germany","Male",25,6,96166.88,1,1,0,191393.26,0
678,"France","Male",29,8,0,2,1,0,103713.73,0
679,"France","Female",32,1,0,1,1,1,90928.92,0
613,"France","Female",42,4,0,2,1,0,150694.25,0
721,"Germany","Female",44,6,102251.14,1,0,0,120672.09,0
706,"France","Male",42,4,95696.52,2,0,1,184366.14,1
724,"France","Female",33,7,0,2,1,0,94978.1,0
614,"France","Male",33,8,0,2,1,1,144880.81,0
765,"France","Male",35,9,0,2,1,1,45978.39,0
605,"France","Female",52,4,88958.13,2,1,0,56794.78,1
707,"Germany","Female",39,3,115796.5,1,1,0,161069.73,0
621,"France","Male",32,4,176139.5,2,1,1,152665.85,0
661,"France","Male",37,4,0,1,0,1,171344.14,0
611,"Germany","Male",29,10,121355.37,1,1,1,158843.12,0
702,"France","Male",50,7,142475.87,1,1,1,187985.77,0
544,"France","Male",40,3,117301.57,1,0,1,58632.35,0
678,"France","Male",41,2,0,2,1,1,57867.01,0
623,"France","Female",36,6,0,2,1,0,130789.6,0
771,"Spain","Male",25,8,96950.21,1,1,0,97877.92,0
619,"France","Female",38,1,0,2,1,0,161333.13,0
646,"Spain","Male",45,1,0,2,1,1,108675.01,0
510,"France","Female",34,1,0,2,0,1,28515.17,0
538,"France","Male",45,5,0,2,1,0,183399.12,0
641,"France","Female",40,1,105522.66,1,1,0,130404.53,0
668,"Germany","Male",41,6,129499.42,2,0,0,69829.4,0
836,"France","Male",44,9,0,2,1,1,88743.15,0
584,"Germany","Female",30,8,88311.48,2,1,0,177651.38,1
716,"France","Male",38,2,0,2,1,1,92916.53,0
645,"France","Female",31,4,0,2,1,0,3148.2,0
610,"Germany","Male",26,8,107105.33,1,1,0,166031.08,0
553,"France","Female",39,2,123948.75,2,1,1,46675.51,0
543,"France","Male",49,2,106871.81,2,0,0,116828.51,1
590,"Germany","Female",55,3,120166.89,1,1,1,117431.1,0
715,"Germany","Male",51,7,118994.83,1,1,1,57553.62,1
663,"Spain","Male",35,9,148042.97,1,1,0,128815.25,0
677,"Germany","Male",41,1,101191.82,1,1,0,131607.32,1
599,"France","Female",42,7,0,2,1,1,170347.1,0
588,"Germany","Male",30,3,141359.12,1,1,0,131773.91,0
616,"France","Male",28,7,0,2,0,1,51453.52,0
535,"France","Male",37,2,0,2,1,1,173365.7,0
757,"France","Female",38,0,123939.86,1,1,1,172501.38,0
625,"Germany","Female",35,6,130206.75,2,1,1,168034.3,1
705,"France","Male",40,8,0,2,1,1,180622.02,0
682,"Spain","Male",38,2,98926.15,1,1,0,147516.76,0
586,"France","Female",49,3,0,1,1,0,121592.5,1
717,"Germany","Male",35,1,102955.14,1,0,0,174770.14,1
613,"France","Female",40,2,0,2,0,1,170638.98,0
644,"Spain","Male",54,6,0,1,1,1,84622.37,0
634,"France","Male",36,4,0,2,1,1,164549.74,0
724,"Spain","Male",35,8,143390.07,1,1,0,86416.37,0
718,"Spain","Male",40,6,120811.08,1,1,1,167579.32,0
762,"France","Male",42,3,146053.66,1,0,0,56650.47,0
640,"France","Female",38,2,0,2,1,0,187924.45,0
683,"France","Female",32,8,0,2,1,1,60905.51,0
646,"Germany","Male",40,7,134760.21,2,0,0,174434.06,1
602,"Spain","Female",42,2,0,2,1,0,52674.02,0
741,"France","Female",38,3,0,1,1,0,2465.8,1
723,"France","Male",37,9,0,1,0,1,6959,1
749,"Germany","Female",40,8,141782.57,2,1,0,86333.63,0
670,"Spain","Male",41,5,142658.04,2,1,0,100236.02,0
466,"Spain","Male",37,5,102800.72,1,1,1,72950.14,0
615,"Spain","Male",33,4,0,2,1,1,126013.59,0
587,"Germany","Male",36,3,112808.18,1,1,0,162515.59,1
652,"France","Female",31,7,0,2,1,1,61602.42,0
652,"Germany","Female",30,6,124099.13,1,1,1,81251.24,0
686,"France","Female",29,4,0,2,1,0,60920.03,0
653,"Spain","Female",39,8,0,2,1,0,187975.55,0
662,"France","Male",34,10,88815.56,1,0,0,132547.02,0
711,"Spain","Female",39,5,107868.14,2,0,1,147720.27,0
597,"Spain","Female",34,3,0,2,1,0,131778.58,0
728,"Spain","Male",32,9,110717.69,1,1,0,153693.75,0
667,"France","Female",56,3,0,1,0,1,46634.75,1
581,"Spain","Female",57,2,0,3,1,1,6554.97,0
605,"Spain","Male",36,8,135756.96,1,1,0,182055.36,0
769,"France","Male",48,2,0,1,1,1,170528.63,0
592,"Germany","Male",29,1,123815.36,2,0,0,132895.35,0
760,"France","Male",29,9,0,1,1,1,125518.32,0
538,"France","Female",38,8,88758.95,2,0,0,28226.15,1
697,"Germany","Male",47,1,132767.66,1,1,0,181794.86,1
850,"Germany","Female",19,6,62979.93,2,0,0,10672.54,0
711,"France","Male",29,5,0,2,0,1,95500.98,0
